Brand#,DNVB?,List,Rank,Company,Category,addressCountry (LI),Founded (LI),Web 60 Social 40,Website,Tags,Description,Ecommerce Platform,Logo,LinkedIn,Region,Headquarters (LI),Type (LI),Specialties (LI),Company_size (LI),Facebook,FB Followers,FB Likes,Instagram,Pinterest,Youtube,TikTok,Twitter,Traffic Adjusted,FB AVG,IG Followers,YT Followers,PI Followers,TT Followers,TW Followers,"Aggr Social (0.25 FB, 0.25 IG, 0.15 YT, 0.05 PI, 0.2 TT, 0.1 TW)",2020-2022 Growth
1009,,master,275,Kuiu,Fashion & Apparel,US,2011,"242,124",http://www.kuiu.com/,,,,https://media-exp1.licdn.com/dms/image/C560BAQEKF0voREjRmw/company-logo_400_400/0/1618885666731?e=1634169600&v=beta&t=-wXrfqnavnmr63XBvr9VcY5lUPAxnKEN4dD7xIW4K1s,https://www.linkedin.com/company/kuiu-inc.,#REF!,"Dixon, California",Privately Held,not_avil,51-200 employees,https://www.facebook.com/KUIUultralight,"227,995","208,819",https://www.instagram.com/kuiu_official/,https://www.pinterest.com/kuiuthebackcountry/,https://www.youtube.com/user/KUIUultralight,https://www.tiktok.com/@kuiu_official?,https://twitter.com/KUIU,"291,012","218,407","402,630","69,800","2,431","14,700",5,168791.3,-19.32%
1212,,1800,276,Mud Wtr,Food & Beverage,US,2018,"242,078",https://mudwtr.com/,Coffee,MUD\WTR™ is a coffee alternative consisting of organic ingredients lauded by cultures old and young for their health and performance benefits.,"AddShoppers,Shogun,Refersion,LeadDyno,Friendbuy,Teads,SourceMedium,Ruby,Smile IO,Liverecover,Bold UpSell,Refersion for Shopify,Dovetale,Yotpo,Swell Rewards,WisePops,Sendgrid,Gorgias,Rise.ai,Voyage Mobile,FullStory,Hotjar,Webflow,Postscript,LiveRamp,Unbounce,Klaviyo,Squarespace Add to Cart,LeadDyno for Shopify,Littledata,Heap,Bold Commerce,Recharge Payments,Attentive,Elfsight,Fomo,Okendo,GRIN,CrazyEgg,Mixpanel,Typeform,Squarespace,Shopify,Drift,Segment,Lucky Orange,route",,https://www.linkedin.com/company/mudwtr/,#REF!,"Venice, Ca",Privately Held,not_avil,1-10 employees,https://www.facebook.com/mudwtr,"71,530","66,527",http://instagram.com/drinkmudwtr,https://www.pinterest.fr/mudwtr/_created/,https://www.youtube.com/mudwtr,https://www.tiktok.com/@mudwtr?,https://twitter.com/drinkmudwtr,"352,504","69,029","232,169","3,600","1,496","2,615",5,76437.675,5.67%
95,Y,DTC-List,277,Asket,Fashion & Apparel,US,2015,"240,878",https://www.asket.com/,,"Meaningful essentials since 2015. Invest in timeless wardrobe essentials revolutionary sizing, fair pricing, and ethical manufacturing. World wide shipping.",Unknown,,https://www.linkedin.com/company/ash-&-anvil/,#REF!,"Detroit, MI",Privately Held,not_avil,1-10 employees,https://www.facebook.com/asketsthlm/,"19,016","18,054",https://www.instagram.com/asket,https://pinterest.com/asketsthlm/_created/,https://www.youtube.com/channel/UCLQyDJ6uGauF3S3bUEJLN3A,,https://www.twitter.com/asketsthlm,"381,523","18,535","100,412",700,523,,411,29909,-1.23%
1351,,master,278,Owlet Baby Care,Mom & Baby,US,2013,"240,587",http://owletcare.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQHJJquGo7oR7w/company-logo_400_400/0/1625600880401?e=1634169600&v=beta&t=S2YXtp6qys8c57moAU5Fhzj5DJJtKJpl1WguxsmGLF8,http://www.linkedin.com/company/owlet-care-monitors,#REF!,"Lehi, Utah",Public Company,not_avil,201-500 employees,https://www.facebook.com/OwletBabyMonitors,"685,221","680,409",https://www.instagram.com/owletcare/,https://www.pinterest.com/owletcare/,https://www.youtube.com/channel/UCfB2Djtmzwk-T8SUQOOMatg,https://www.tiktok.com/@owletbabycare?,https://twitter.com/owletbabycare,"228,865","682,815","311,564","6,270","25,892","36,700",,258169.85,-5.87%
399,,1800,279,Corkcicle,Accessories,US,2011,"240,227",https://corkcicle.com/,"Kitchen & Dining,Travel","Corkcicle design-oriented tumblers make every sip or bite of food a bit more enjoyable. Best known for its insulated tumbler, Corkcicle also makes coffee mugs, coolers, barware, canteens & more.","Zendesk,Tatari,Yottaa,Turn,Shogun,BounceX,Nosto,accessiBe,Elevar,Afterpay,Yotpo,WordPress,Back in Stock,Oribi Analytics,Rise.ai,MailChimp,LiveRamp,Shopify Plus,Klaviyo,Gravity Forms,Attentive,WooCommerce,CrazyEgg,Shopify,Tracktor Order Tracking,Lucky Orange,route",,https://www.linkedin.com/company/corkcicle-llc/,#REF!,"Orlando, Fl",Privately Held,Staying Cool,11-50 employees,http://www.facebook.com/Corkcicle,"275,379","276,217",http://instagram.com/corkcicle,http://pinterest.com/corkcicle/,https://www.youtube.com/user/corkcicle,https://www.tiktok.com/@corkcicle?,http://twitter.com/#!/corkcicle,"324,408","275,798","178,604",424,"2,864",26,"1,423",113954.8,-3.45%
442,,master,280,Cuyana,Fashion & Apparel,US,not_avil,"240,187",http://www.cuyana.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQFC0ZZ8sEOu2w/company-logo_400_400/0/1519892754766?e=1634169600&v=beta&t=mlEPMBsszInkg_XoG3UerjeDoLdweXon3N-iHuJH-BQ,https://ph.linkedin.com/company/cuyana,#REF!,"San Francisco, CA",not_avil,not_avil,not_avil,https://www.facebook.com/Cuyana,"98,407","92,134",https://www.instagram.com/cuyana/,https://www.pinterest.com/cuyana/,https://www.youtube.com/channel/UCeR2dQmrGDRpJJBMJ1m3YJA,https://www.tiktok.com/@cuyana?,https://twitter.com/cuyana,"337,922","95,271","273,218",133,"27,724",280,2,93584.475,3.23%
666,,master,281,Frank & Oak,Fashion & Apparel,NO,2006,"239,151",http://www.frankandoak.com,,,Custom,https://media-exp1.licdn.com/dms/image/C560BAQFj1oMVSZ0rCQ/company-logo_400_400/0/1578667197726?e=1634169600&v=beta&t=7sB5DaL4dsrA1AW-jR5sYTZWATTTPl2eNALIvAv1AYI,https://www.linkedin.com/company/frank-&-oak,#REF!,Oslo,Public Company,Retail and Brand strategy,1-10 employees,https://www.facebook.com/frankandoak,"255,520","257,014",https://www.instagram.com/frankandoak/,https://www.pinterest.com/frankandoak/,https://www.youtube.com/c/frankandoak,,https://twitter.com/frankandoak,"324,334","256,267","186,783","1,100","8,961",,0,111375.55,-3.62%
1332,,master,282,Organic Basics,Fashion & Apparel,DK,2015,"238,080",https://organicbasics.com/,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQHjp8qEYvnShw/company-logo_400_400/0/1591086125501?e=1634169600&v=beta&t=DEuqPviu2jgn5P0KEOSM_FxydlK-v-p7d30zlG0-GgE,https://www.linkedin.com/company/organic-basics-dk-/,#REF!,"København S, Capital Region",Privately Held,"Sustainability, Sustainable fashion, Ethical fashion, Scandinavian design, and E-commerce",11-50 employees,https://www.facebook.com/organicbasics,"39,346","37,599",https://www.instagram.com/organicbasics/,https://www.pinterest.com/organicbasicsdk/,https://www.youtube.com/channel/UCkyfxbEY7igkTi85o70ok8g,,https://twitter.com/organic_basics,"339,145","38,473","303,895",1,"1,393",,"8,214",86483.075,-31.27%
431,Y,Country - Argentina,283,Cuesta Blanca,Fashion & Apparel,AR,1993,"237,050",https://www.cuestablanca.com/,Clothes for women,,,,https://www.linkedin.com/company/cuestablanca/,#REF!,not_avil,Privately Held,Diseño de Indumentaria,201-500 employees,https://www.facebook.com/CuestaBlancaOficial/,"327,403","315,711",https://www.instagram.com/cuesta_blanca_oficial/,https://www.pinterest.ca/cuestablanca/_created/,https://www.youtube.com/channel/UCYPvPoewEBTF8qkM8Kbbp_Q,,cuestablanca.,"194,459","321,557","880,180",409,"1,079",,"3,866",300936.15,-15.98%
439,,1800,284,Cuts,Fashion & Apparel,US,2016,"236,689",https://www.cutsclothing.com/,Casual Wear,"Premium men's shirts, polos, and hoodies designed in LA. A minimalist and premium design for the modern man. Their tees come in three cuts, designed to be worn for office, travel, and date night.","Tatari,Turn,Shogun,Viral Loops,Signifyd,Netlify,Refersion,Nosto,accessiBe,Teads,Bold UpSell,Ruby,Mouseflow,Refersion for Shopify,Afterpay,Privy,Yotpo,Back in Stock,Wair,Rise.ai,VYRL,Hotjar,MailChimp,Stamped,LiveRamp,Unbounce,Talkable,Klaviyo,Gatsby JS,Contentful,Snowplow,Kustomer,Heap,Bold Commerce,Podsights,Attentive,Foursixty,EcoCart,GRIN,Mixpanel,Outbrain,Shopify,Glew,Klarna,route,SteelHouse",,https://www.linkedin.com/company/cuts-clothing-inc/,#REF!,"Culver City, California",Privately Held,not_avil,11-50 employees,https://www.facebook.com/ShopCutsClothing/,"62,135","50,577",https://www.instagram.com/cuts/,,https://www.youtube.com/c/CUTSClothing,https://www.tiktok.com/@cuts?,,"325,836","56,356","335,446","3,690",,"22,200",239,102967.9,10.40%
440,Y,2:00 PM,285,Cuts Clothing,Fashion & Apparel,US,2016,"236,680",cutsclothing.com,,,Shopify,,https://www.linkedin.com/company/cuts-clothing-inc/,#REF!,"Culver City, California",Privately Held,not_avil,11-50 employees,https://www.facebook.com/ShopCutsClothing,"62,135","50,577",https://www.instagram.com/cuts/,,https://www.youtube.com/c/CUTSClothing,https://www.tiktok.com/@cuts?,#N/A,"325,836","56,356","335,446","3,690",,"22,200",25,102946.5,10.40%
1104,,master,286,Lunya,Fashion & Apparel,US,2014,"234,614",https://www.lunya.co,,,,https://media-exp1.licdn.com/dms/image/C560BAQFInfIUt4moHw/company-logo_400_400/0/1611596736592?e=1634169600&v=beta&t=nVwi7B82O3MmG_M8_R9IVSmNa0LGSSH_qfNr8HNzOVc,https://www.linkedin.com/company/lunya-company,#REF!,"Santa Monica, CA",Privately Held,"Sleepwear, Loungewear, Pajamas, Women, and men",51-200 employees,https://www.facebook.com/lunya.co,"77,830","75,410",https://www.instagram.com/lunya/,https://www.pinterest.com/lunyaco/,https://www.youtube.com/channel/UCMU6LqrJ2PJrHpFiEN_yQJA,https://www.tiktok.com/@lunyaofficial,https://twitter.com/Lunya?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,"334,900","76,620","255,610",268,"17,859",918,96,84183.85,-4.73%
193,,master,287,Beyond Meat,Food & Beverage,US,2009,"233,231",http://www.beyondmeat.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQENWcnMum-ryw/company-logo_400_400/0/1550699795471?e=1634169600&v=beta&t=bsTLIJjjNO_bzdCxYfptoXVnj2bNOeMT1CepreMmJoc,http://www.linkedin.com/company/beyond-meat,#REF!,"El Segundo , California",Public Company,not_avil,501-1000 employees,https://www.facebook.com/beyondmeat,"463,520","448,268",https://www.instagram.com/beyondmeat/,https://www.pinterest.com/beyondmeat/,https://www.youtube.com/user/BeyondMeat,https://www.tiktok.com/@beyondmeat?lang=en,https://twitter.com/beyondmeat,"115,259","455,894","1,031,763","12,100","7,988","175,100","10,400",410188.65,-1.77%
1373,,master,288,Parks Project,Fashion & Apparel,US,2013,"232,454",https://www.parksproject.us,,,,https://media-exp1.licdn.com/dms/image/C560BAQGJkEJp-nJfvA/company-logo_400_400/0/1519931368321?e=1634169600&v=beta&t=TR0TSBch0Tu8D_7Is_YEyurgSQRXDew4XFchlFhPOR0,https://www.linkedin.com/company/parks-project/,#REF!,"Marina del Rey, California",Privately Held,"Apparel, Design, Clothing, Engagement, Stewardship, Graphics, Outdoor gear, giveback, National Parks, fashion, Media, Retail, Accessories, Public Land, Volunteerism, Service, and Partnerships",1-10 employees,https://www.facebook.com/radparks,"71,414","67,935",https://www.instagram.com/parksproject/,https://www.pinterest.com/parks_project/,https://www.youtube.com/channel/UCXok7MQLOAhDzNwKzh1R2Ng,https://www.tiktok.com/@parksproject?,https://twitter.com/parks_project,"260,060","69,675","691,416",313,"3,795","2,519",329,191046.025,-10.19%
1076,Y,Country - Brazil,289,Lola,Beauty & Cosmetics,BR,2011,"231,032",https://lolacosmetics.com.br/,"Skincare, Shampoo",,,,https://www.linkedin.com/company/lolacosmetics/,#REF!,"Rio de Janeiro, Rio de Janeiro",Privately Held,not_avil,201-500 employees,http://www.facebook.com/lolacosmetics,"938,743","911,825",http://www.instagram.com/lolacosmetics,https://pinterest.com/lola_cosmetics/_created/,https://www.youtube.com/user/lolacosmeticstv,,http://www.twitter.com/lola_cosmetics,"59,929","925,284","1,018,588","8,160","1,118",,"4,380",487685.9,-17.93%
1860,,master,290,VANMOOF,"Fitness, Sports and Outdoors",NL,2009,"228,661",https://www.vanmoof.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQHUxHH5t8b1mw/company-logo_400_400/0/1578387062364?e=1635379200&v=beta&t=p6B3r2pPaaxuxHdZyAneU1phN3JD-stPmegcoQBaH0Y,https://in.linkedin.com/company/vanmoof,#REF!,Amsterdam,Privately Held,Designing the world's best city bikes and tearing down the barriers that keep people from cycling,501-1000 employees,https://www.facebook.com/VANMOOF,"79,161","74,623",https://www.instagram.com/vanmoof/,https://www.pinterest.com/vanmoof/,https://www.youtube.com/user/vanmoof,https://www.tiktok.com/@vanmoof?,https://twitter.com/vanmoof,"345,063","76,892","121,101","29,900","1,021",118,,54057.9,31.32%
187,,master,291,Betabrand,Fashion & Apparel,US,2009,"227,663",https://www.betabrand.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQH7Ytg7llJtWw/company-logo_400_400/0/1559416435840?e=1634169600&v=beta&t=sSADhMSnvTQrDxpDCkS6yaSRWJrNboiPRvsPsvB2Tdk,https://www.linkedin.com/company/betabrand,#REF!,"San Francisco, CA",Privately Held,"E-Commerce, social network, crowdsourcing, fashion, and social commerce",51-200 employees,https://www.facebook.com/Betabrand,"551,815","534,526",https://www.instagram.com/betabrand_hq/,https://www.pinterest.com/betabrand/,https://www.youtube.com/c/BetabrandClothing,https://www.tiktok.com/@betabrand_hq?lang=en,https://www.twitter.com/betabrand,"264,120","543,171","145,045","2,190","10,564",337,,172977.975,-3.32%
1697,Y,DTC-List,292,Sunday Natural,Health & Wellness,DE,2013,"227,607",https://www.sunday.de/,,"Nähr- und Wirkstoffe aus natürlicher, pflanzlicher Quelle und in bioaktivster Form. Bio-zertifiziert bzw. aus pestizidfreiem Anbau. Aus den weltweit besten Anbaugebieten und von den führenden Herstellern. Laborgeprüft auf Reinheit und Nährstoffgehalt.",Magento,,https://www.linkedin.com/company/sunday-natural-products-gmbh/,#REF!,Berlin,Privately Held,"Tea, Healthproducts, Truegreenlabel, Supplements, Nutrients, Essentials, Premiumnutrition, and Greentea",51-200 employees,https://www.facebook.com/SundayDE/,"19,599","19,498",https://www.instagram.com/sunday_natural/,https://pinterest.com/sunday_natural/_created/,https://www.youtube.com/watch?v=9E8taEjU6p8,https://www.tiktok.com/@sunday_natural?,,"366,503","19,549","57,442",9,101,38,16,19263.225,79.00%
407,,master,293,Cotton Bureau,Fashion & Apparel,US,2013,"226,709",cottonbureau.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQGRLJ4vVJ8Vng/company-logo_400_400/0/1519889857318?e=1634169600&v=beta&t=KUywSNQRJw7ZB-7u8hRnhRg44rutf6DgglUw_AEfgOk,https://www.linkedin.com/company/cotton-bureau/,#REF!,"Pittsburgh, PENNSYLVANIA",Privately Held,"Apparel & Fashion, T-Shirts, Graphic Design, and Custom T-Shirts",1-10 employees,https://www.facebook.com/CottonBureau,"5,201","4,986",https://www.instagram.com/cottonbureau/,https://www.pinterest.com/cottonbureau/,https://www.youtube.com/channel/UCJpet0cRka0BLVozWKDrlsw,,https://twitter.com/cottonbureau,"372,116","5,094","28,701",79,"2,534",,97,8596.875,-13.76%
1585,,master,294,Shinesty,Fashion & Apparel,US,2014,"226,674",http://shinesty.com/,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQHjMiI5YNAOxw/company-logo_400_400/0/1547847431424?e=1634169600&v=beta&t=jSdZn5WvsD3bkrnPQc8RvOSx3Axn-xHE22KrogPgZMo,https://www.linkedin.com/company/shinesty,#REF!,"Boulder, Colorado",Privately Held,not_avil,11-50 employees,https://www.facebook.com/Shinesty,"401,015","391,879",https://www.instagram.com/shinestythreads/,https://www.pinterest.com/shinestythreads/,https://www.youtube.com/watch?v=QE82-NxBLNw,https://www.tiktok.com/@shinestythreads?,https://twitter.com/shinesty,"284,962","396,447","156,438",558,"1,915","4,015",385,139242.2,13.36%
208,,1800,295,Birthdate,Home & Kitchen,US,2019,"226,060",https://birthdate.co/,Home improvement,"Birthdate combined astrology, numerology, and tarot to create 365 beautiful candles — one for every birthdate. Your Birthdate Candle will unlock the secrets of your personality, and has a fragrance carefully designed to enliven your spirit.","Zendesk,Tatari,Pixelpop Popups and Banners,Talkable,Shogun,Klaviyo,Amplitude,Sendgrid,Netlify,Canal,Shopify,Voyage Mobile,FullStory,Hotjar,Elfsight,Fomo,Pixel Union,Stamped",,https://www.linkedin.com/company/birthdateco/,#REF!,"New York, NY",Privately Held,not_avil,1-10 employees,https://www.facebook.com/birthdatecandles,,,https://www.instagram.com/birthdateco/,https://pinterest.com/birthdateco/_created/,,https://www.tiktok.com/@birthdatecandles,https://twitter.com/birthdateco?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,"344,665",0,"192,459",,175,,287,48152.2,-16.98%
1882,,master,296,Vital Proteins,Health & Wellness,US,2013,"223,308",vitalproteins.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQE_J-2w-C0y_g/company-logo_400_400/0/1523904614968?e=1635379200&v=beta&t=j5pTKQasdYRU0QyXdI6pBuHeo8Xh6wg7LTLZMnixiiw,https://www.linkedin.com/company/vital-proteins/,#REF!,"Chicago, Illinois",Privately Held,not_avil,201-500 employees,https://www.facebook.com/VitalProteins,"250,533","237,573",https://www.instagram.com/vitalproteins/,https://www.pinterest.com/vitalproteins/,https://www.youtube.com/user/VitalProteins,https://www.tiktok.com/@vitalproteins?,https://twitter.com/vitalproteins,"204,539","244,053","732,988","6,520","67,640","14,200",,251460.25,-13.97%
225,,master,297,Bloomscape,Home & Kitchen,US,2017,"222,712",https://bloomscape.com/,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQGLyNl6_upKTw/company-logo_400_400/0/1586192161337?e=1634169600&v=beta&t=XWqSnjMe1qbyk3j4GM_cZz_ti9KB0xzf2EnukAhK5ks,https://www.linkedin.com/company/bloomscape/,#REF!,"Detroit, Michigan",Privately Held,not_avil,11-50 employees,https://www.facebook.com/bloomscapeplants,"32,052","29,531",https://www.instagram.com/bloomscape/,https://www.pinterest.com/bloomscape/,https://www.youtube.com/c/Bloomscape,https://www.tiktok.com/@bloomscapeofficial?,https://twitter.com/bloomscape,"334,851","30,792","173,126",416,"5,844",252,"31,200",54504.375,-2.33%
1281,,1800,298,Nurish,Health & Wellness,,,"221,453",https://nurish.naturemade.com/,Vitamins & Supplements,"Personalized vitamins and supplements delivered to your door. The daily packets are filled with quality-sourced supplements from Nature Made®, the trusted brand with over 45 years of industry-leading experience in nutrition.","Swell Rewards,Tatari,Yotpo,Mixpanel,Recharge Payments,Impact",,,#REF!,,,,,https://facebook.com/nurishbynaturemade,"1,426","1,250",http://instagram.com/nurishbynaturemade/,https://www.pinterest.fr/NurishByNaturemade/_created/,https://www.youtube.com/channel/UCBBgYLPIA_eK_BVmMTmEPYQ,https://www.tiktok.com/@nurishbynaturemade?,,"308,179","1,338","4,980",31,6,"11,800","874,200",91364.45,-10.54%
1947,,master,299,Wool and the Gang,Fashion & Apparel,GB,2008,"221,358",http://woolandthegang.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQHS7uzbiMlEDw/company-logo_400_400/0/1519908177297?e=1635379200&v=beta&t=gUpYAL58JuEa4M7ziZhP3cFXFfvNz9O3kDWWFsSlc30,https://www.linkedin.com/company/wool-and-the-gang/,#REF!,"London, England",Privately Held,"knitwear, fashion, ready to wear, knitting kits, knitting supplies, customisation, hand made, and crafts",11-50 employees,https://www.facebook.com/woolandthegang,"320,505","312,936",https://www.instagram.com/woolandthegang/,https://www.pinterest.com/woolandthegang/,https://www.youtube.com/c/woolandthegang,https://www.tiktok.com/@woolandthegang?,https://twitter.com/TricceB,"209,757","316,721","485,573","228,000","67,037","3,168",,238758.825,-5.03%
869,Y,DTC-List,300,HUBBLE,Health & Wellness,US,2016,"221,060",https://www.hubblecontacts.com/,,Daily lenses. Half the price.,Shopify,,https://www.linkedin.com/company/hubble-contacts/,#REF!,New York,Privately Held,not_avil,11-50 employees,https://facebook.com/hubblecontacts,"309,752","302,953",https://instagram.com/hubblecontacts,https://pinterest.com/hubblecontacts/_created/,https://www.youtube.com/channel/UCaUWmcaCeo3Z5Vk0-aI7mKg,https://www.tiktok.com/@hubblecontacts?,https://twitter.com/hubblecontacts,"297,480","306,353","115,707",100,"2,003",620,"6,744",106428.425,-2.27%
870,,master,301,Hubble Contacts,Health & Wellness,US,2016,"220,791",hubblecontacts.com,,,,https://media-exp1.licdn.com/dms/image/C510BAQFL8s974xVyCw/company-logo_400_400/0/1519910810990?e=1634169600&v=beta&t=WPpIZha9HMWkzyFmXfbq_cUtu1pOOrX59iaUTb0IzZk,https://www.linkedin.com/company/hubble-contacts/,#REF!,New York,Privately Held,not_avil,11-50 employees,https://www.facebook.com/HubbleContacts,"309,752","302,953",https://www.instagram.com/hubblecontacts/,https://www.pinterest.com/hubblecontacts/,https://www.youtube.com/channel/UCaUWmcaCeo3Z5Vk0-aI7mKg,https://www.tiktok.com/@hubblecontacts?,https://twitter.com/hubblecontacts,"297,480","306,353","115,707",100,"2,003",620,29,105756.925,-2.27%
1861,Y,new,302,Vanquish,Fashion & Apparel,GB,2015,"220,711",https://www.vqfit.com/,,,,,https://www.linkedin.com/company/vanquish-fitness-limited/,#REF!,London,Privately Held,not_avil,11-50 employees,https://www.facebook.com/vqfitofficial,"255,928","246,502",https://www.instagram.com/vqfit/,https://pinterest.com/vqfit/_created/,https://www.youtube.com/channel/UCppSW2d__oJ87d5FDxyEEVQ,https://www.tiktok.com/@vqfit?,https://twitter.com/vqfit?lang=en,"184,349","251,215","829,512","28,800","1,382","3,410",,275252.85,2.18%
1435,,master,303,Primary,Fashion & Apparel,US,2015,"219,270",https://www.primary.com/,,,Shopify,https://media-exp1.licdn.com/dms/image/C560BAQGJ59aRS7lPZA/company-logo_400_400/0/1599059205812?e=1634169600&v=beta&t=xD9GhdnYLbWx4YqihyM0n4DbbJQEX4mgFNlQG8jz__0,https://www.linkedin.com/company/primary-com/,#REF!,"New York, NY",Privately Held,children's clothing and apparel,11-50 employees,https://www.facebook.com/primarydotcom,"355,143","353,602",https://www.instagram.com/primarydotcom/,https://www.pinterest.com/primarydotcom/,https://www.youtube.com/watch?v=ihJaUzsGo54,,https://twitter.com/primarydotcom,"278,808","354,373","138,150",938,"6,450",,"63,700",129963.825,1.50%
1071,,1800,304,Loaf,Home & Kitchen,GB,2008,"218,688",https://loaf.com/,Furniture,"Loaf makes laid-back furniture for people to really kick off their shoes and lead happier, more relaxed lives. They're champions of serious quality and good old-fashioned craftsmanship.","LiveRamp,Zendesk,Turn,CrazyEgg,WordPress,Ometria,SpeedCurve,Klarna,Visual Website Optimizer,Hotjar",,https://www.linkedin.com/company/loaf-/,#REF!,"London, England",Privately Held,"Loafing, sofas, armchairs and love seats, sitting room furniture, beds and bedroom furniture, kitchen tables, chairs and ceramics, kids furniture, and bathroomy things",51-200 employees,https://www.facebook.com/Loafhome,"171,000",,http://instagram.com/loafhome,http://www.pinterest.com/loafdotcom/,https://www.youtube.com/channel/UCIPE3kTUhwyJZR6wgmuDUqQ,,https://twitter.com/loafhome,"268,722","85,500","434,608","73,500","49,996",,854,143637.2,-10.34%
1922,,1800,305,Who Gives A Crap,Beauty & Cosmetics,AU,2012,"218,504",https://uk.whogivesacrap.org/,Bedding & bath,"Who Gives A Crap is a feel good toilet paper, whose social and environmental mission is integral to the project.","Bold UpSell,Help Scout,GRIN,Typeform,Rise.ai,Daasity,Segment,Recharge Payments,Hotjar,Ada Support,Peel",,https://www.linkedin.com/company/who-gives-a-crap/,#REF!,"Melbourne, Victoria",Privately Held,not_avil,51-200 employees,clkn/https/www.facebook.com/WhoGivesACrapTP/,"270,844","263,855",clkn/https/whogivesacraptp/)%20•%20Instagram%20...www.instagram.com%20›%20whogivesacraptp,https://pinterest.com/whogivesacraptp/_saved/,https://www.youtube.com/watch?v=bU8p76R7db0,https://www.tiktok.com/@whogivesacraptp?,https://twitter.com/whogivesacraptp,"319,430","267,350",,820,85,755,,67115.625,-2.75%
998,Y,2:00 PM,306,Koala Mattress,Home & Kitchen,not_avil,not_avil,"218,264",au.koala.com,,,Custom,,https://www.linkedin.com/company/koala-aussie-furniture/life/,#REF!,not_avil,not_avil,not_avil,not_avil,https://www.facebook.com/koala,"170,276","166,972",https://www.instagram.com/koala,https://pinterest.com/koalafurnitureau/_created/,https://www.youtube.com/c/Koala_Australia,,https://twitter.com/koalamattress,"317,267","168,624","107,909","2,780","1,650",,"1,266",69759.35,2.29%
280,,master,307,BROSA,Home & Kitchen,AU,2014,"217,337",https://brosa.com.au,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQF4D_k2cZS0UQ/company-logo_400_400/0/1519898453668?e=1634169600&v=beta&t=gApdWWWR-mOr_Ms5b2U1qaKe6ArloUG1Wx7vb5UUx7M,http://www.linkedin.com/company/brosa,#REF!,"Fitzroy, Victoria",Privately Held,"Furniture, Design, Interior Design, Homewares, Technology, E-commerce, and Innovation",51-200 employees,https://www.facebook.com/brosadesign,"67,679","65,805",https://www.instagram.com/brosadesign/,https://www.pinterest.com/BrosaDesign/,https://www.youtube.com/channel/UCeuN8yKA874dJSMHcnOj8nQ,,https://twitter.com/brosadesign?lang=en,"330,966","66,742","118,872",50,"3,862",,"2,897",46893.8,-7.60%
469,,master,308,Diff Eyewear,Fashion & Apparel,US,2014,"216,515",https://www.diffeyewear.com/,,,,https://media-exp1.licdn.com/dms/image/C560BAQGxeLxBi3NYlQ/company-logo_400_400/0/1578078492271?e=1634169600&v=beta&t=G7iwS_vazczOSPtxVW-TkoJIpC4ywtC_tBAFxh7vbyg,https://www.linkedin.com/company/diff-eyewear,#REF!,"Torrance, CA",Partnership,"Sunglasses, Eyewear, and Charitable Consumer Goods",11-50 employees,https://www.facebook.com/diffeyewear,"234,414","229,412",https://www.instagram.com/diffeyewear/,https://www.pinterest.com/diffeyewear/,https://www.youtube.com/channel/UC5EZQf4L1JHm9k5sNBetRjw,https://www.tiktok.com/@diffeyewear?,https://twitter.com/diffeyewear,"206,554","231,913","682,843","2,310","9,917","8,885","1,484",231456.75,-6.74%
887,N,2:00 PM,321,Hypebeast,,,,216184.83,hbx.com,,,Custom,,,#REF!,,,,,https://www.facebook.com/hbx.store/,"224,726","222,850",https://www.instagram.com/hbx/,https://pinterest.com/hbx_store/_created/,https://www.youtube.com/c/HYPEBEAST,,https://twitter.com/hbx/,,"223,788","660,551","928,000",466,,,360308.05,#N/A
1346,Y,new,309,outerknown,Fashion & Apparel,US,2014,"216,050",https://www.outerknown.com/,,,,,https://www.linkedin.com/company/outerknown/,#REF!,"Culver City, California",Privately Held,"Sustainability, retail, apparel and fashion, and circular economy",51-200 employees,https://www.facebook.com/pages/Outerknown/1529700377264598,"71,167","69,119",http://instagram.com/outerknown,https://www.pinterest.com/Outerknown/_created/,https://www.youtube.com/channel/UCV8otZVCgfA_01-I4m9lDBQ,https://www.tiktok.com/@outerknown_official?,https://twitter.com/outerknown_live,"317,711","70,143","182,662",633,"1,086",65,"1,968",63560.3,-11.96%
